,ROAD_NO,SPEED_LIMIT,LONGITUDE,LATITUDE,CRASH_DATE,CRASH_TIME,SEVERITY,TOTAL_BIKE_INVOLVED,TOTAL_TRUCK_INVOLVED,TOTAL_HEAVY_TRUCK_INVOLVED,TOTAL_MOTOR_CYCLE_INVOLVED,TOTAL_OTHER_VEHICLES_INVOLVED,TOTAL_PEDESTRIANS_INVOLVED,CRASH_YEAR
19943,1100250,60.0,115.802014,-31.707988,25/10/19,1520.0,Medical,0,0,0,0,2,0,19.0
19944,H015,80.0,115.851714,-32.054318,25/10/19,1257.0,Medical,0,1,0,0,1,0,19.0
19945,H565,60.0,115.80476,-31.892935,25/10/19,1815.0,Medical,0,0,0,0,2,0,19.0
19946,6055087,60.0,121.487115,-30.762299,26/10/19,1121.0,Medical,0,0,0,1,1,0,19.0
19948,1190002,60.0,115.837856,-32.038098,26/10/19,850.0,Medical,0,0,0,0,3,0,19.0
19950,H025,60.0,115.778667,-32.145749,26/10/19,1645.0,Medical,0,0,0,0,2,0,19.0
19952,1090045,100.0,115.997262,-31.648174,26/10/19,1806.0,Hospital,0,0,0,0,2,0,19.0
19954,H029,60.0,115.748875,-31.763236,26/10/19,555.0,Hospital,0,0,0,0,1,0,19.0
19955,1130002,60.0,115.931449,-31.9584,26/10/19,2015.0,Hospital,0,0,0,0,2,0,19.0
19959,1040018,60.0,116.007097,-32.061585,27/10/19,1225.0,Medical,0,0,0,0,2,0,19.0
19960,H002,60.0,115.746103,-32.493665,27/10/19,1120.0,Medical,0,0,0,0,2,0,19.0
19962,1250050,60.0,115.877007,-31.928887,27/10/19,1200.0,Medical,0,0,0,0,2,0,19.0
19963,1250010,60.0,115.879577,-31.909432,27/10/19,930.0,Medical,1,0,0,0,1,0,19.0
19964,H016,80.0,115.800711,-31.877274,27/10/19,1210.0,Medical,0,1,0,0,1,1,19.0
19968,1070128,70.0,115.755195,-32.371106,27/10/19,37.0,Hospital,0,0,0,0,1,0,19.0
19969,1090502,60.0,116.017294,-31.78021,28/10/19,610.0,Hospital,0,0,0,0,3,0,19.0
19970,1100168,60.0,115.85523,-31.848658,28/10/19,1520.0,Medical,0,0,0,0,3,0,19.0
19972,1070011,70.0,115.822836,-32.306258,28/10/19,1655.0,Medical,0,0,0,0,2,0,19.0
19973,1092148,60.0,115.974802,-31.781463,28/10/19,1900.0,Medical,0,0,0,0,2,0,19.0
19974,1250085,60.0,115.851736,-31.901507,28/10/19,1530.0,Hospital,0,0,0,0,2,0,19.0
19975,H006,50.0,116.123612,-31.348613,28/10/19,900.0,Hospital,0,0,1,0,1,0,19.0
19976,H029,60.0,115.754081,-31.795543,28/10/19,1535.0,Medical,0,0,0,0,2,0,19.0
19977,H032,60.0,115.870892,-32.066225,28/10/19,1330.0,Hospital,0,0,0,0,2,0,19.0
19979,1070437,70.0,115.781597,-32.256134,28/10/19,330.0,Hospital,0,0,0,0,1,0,19.0
19980,H017,70.0,115.923865,-31.911291,28/10/19,600.0,Medical,0,0,0,0,2,0,19.0
19982,H021,70.0,115.777675,-31.856698,29/10/19,740.0,Medical,0,0,0,0,2,0,19.0
19983,H016,80.0,115.849279,-31.954935,29/10/19,850.0,Medical,0,0,0,0,2,0,19.0
19984,H014,40.0,115.753455,-32.022706,29/10/19,650.0,Medical,0,0,0,0,2,0,19.0
19985,H016,80.0,115.849459,-31.956828,29/10/19,1615.0,Medical,0,0,0,0,4,0,19.0
19987,H013,60.0,115.882948,-31.973905,29/10/19,2120.0,Medical,0,0,0,0,2,0,19.0
19988,1090697,70.0,115.882587,-31.852693,29/10/19,1805.0,Medical,0,0,0,0,2,0,19.0
19993,1240007,60.0,115.828889,-31.954581,30/10/19,1600.0,Medical,0,0,0,0,2,0,19.0
19994,1130002,60.0,115.97822,-31.981316,30/10/19,1645.0,Medical,0,0,0,0,2,0,19.0
19995,H016,80.0,115.843906,-31.941156,30/10/19,1450.0,Hospital,0,0,0,0,2,0,19.0
19996,1030503,60.0,115.848773,-32.110593,30/10/19,1630.0,Medical,0,0,0,0,3,0,19.0
19997,1080009,70.0,115.952308,-32.269337,30/10/19,620.0,Hospital,0,0,0,0,1,0,19.0
19999,H015,80.0,115.847938,-32.268532,30/10/19,2100.0,Medical,0,0,0,0,2,0,19.0
20000,H013,60.0,115.882948,-31.973905,30/10/19,915.0,Medical,0,0,0,0,2,0,19.0
20004,H023,70.0,115.860167,-32.127598,30/10/19,1730.0,Medical,0,0,0,0,3,0,19.0
20007,H014,40.0,115.840178,-31.965101,30/10/19,1423.0,Hospital,0,0,0,0,1,0,19.0
20008,1290251,60.0,115.883707,-31.974528,30/10/19,1610.0,Medical,0,0,0,0,2,0,19.0
20010,H013,60.0,115.856047,-32.009647,31/10/19,1230.0,Medical,0,0,0,0,2,0,19.0
20012,H018,70.0,115.984703,-31.987921,31/10/19,815.0,Medical,0,0,0,0,2,0,19.0
20013,1120002,60.0,115.893427,-31.915657,31/10/19,2025.0,Medical,0,0,0,0,3,0,19.0
20014,H005,60.0,115.916912,-31.951672,31/10/19,1725.0,Medical,0,0,0,0,3,0,19.0
20018,H015,80.0,115.855137,-32.04074,31/10/19,900.0,Hospital,0,0,0,0,2,0,19.0
20020,H026,60.0,115.935654,-31.913524,31/10/19,845.0,Medical,0,0,0,0,2,0,19.0
20021,H069,70.0,115.780583,-31.774938,31/10/19,805.0,Medical,0,0,0,0,1,0,19.0
20022,1103105,70.0,115.734729,-31.69342,31/10/19,600.0,Medical,0,0,0,0,2,0,19.0
20024,1120005,60.0,115.924102,-31.894758,1/11/19,1430.0,Medical,0,0,0,0,2,0,19.0
20025,H001,50.0,115.973368,-32.043764,1/11/19,1700.0,Medical,0,0,0,0,2,0,19.0
20027,H021,70.0,115.812809,-31.857112,1/11/19,1720.0,Medical,0,0,0,0,2,0,19.0
20030,H004,60.0,115.461073,-30.537844,1/11/19,1530.0,Hospital,0,0,0,0,1,0,19.0
20031,H012,60.0,115.808695,-32.047091,1/11/19,1355.0,Hospital,0,0,0,1,1,0,19.0
20032,H005,60.0,115.89233,-31.964989,1/11/19,809.0,Hospital,0,0,0,0,1,1,19.0
20034,H026,60.0,115.927671,-31.919989,1/11/19,900.0,Medical,0,0,0,0,2,0,19.0
20036,1070011,70.0,115.825481,-32.297463,2/11/19,1150.0,Medical,0,0,0,0,2,0,19.0
20037,1103103,60.0,115.710954,-31.655418,2/11/19,1945.0,Medical,0,0,0,0,2,0,19.0
20039,H029,60.0,115.696746,-31.649692,2/11/19,1155.0,Medical,0,0,0,0,2,0,19.0
20041,1050214,70.0,115.805853,-32.211325,2/11/19,1830.0,Medical,0,0,0,0,2,0,19.0
20043,H012,60.0,115.903867,-32.023187,3/11/19,1745.0,Medical,0,0,0,0,2,0,19.0
20044,1300280,40.0,115.859217,-31.928008,3/11/19,200.0,Medical,0,0,0,0,2,0,19.0
20045,1180031,60.0,115.750905,-32.046102,3/11/19,1620.0,Medical,0,0,0,0,2,0,19.0
20047,H021,70.0,115.812809,-31.857112,3/11/19,1430.0,Medical,0,0,0,0,3,0,19.0
20048,1040003,60.0,115.963318,-32.057837,3/11/19,1210.0,Medical,0,0,0,0,2,0,19.0
20049,H032,60.0,115.795365,-32.064083,3/11/19,1430.0,Medical,0,0,0,0,3,0,19.0
20051,H035,60.0,115.81562,-31.797772,4/11/19,1320.0,Medical,0,0,0,0,2,0,19.0
20052,H032,60.0,115.884829,-32.066571,4/11/19,1545.0,Hospital,0,0,0,0,3,0,19.0
20053,H016,80.0,115.733786,-31.677113,4/11/19,1630.0,Medical,0,0,0,0,2,0,19.0
20054,H008,60.0,117.866065,-35.003046,4/11/19,2030.0,Medical,0,0,0,0,2,0,19.0
20056,H035,60.0,115.823958,-31.846037,4/11/19,1800.0,Medical,0,0,0,0,2,0,19.0
20057,H028,60.0,115.83769,-31.888965,4/11/19,1720.0,Medical,0,0,0,0,2,0,19.0
20059,1100250,60.0,115.802139,-31.735983,4/11/19,1530.0,Medical,0,0,0,0,2,0,19.0
20060,1250088,60.0,115.813789,-31.906787,4/11/19,1625.0,Hospital,0,1,0,0,1,0,19.0
20062,H002,60.0,115.763579,-32.446786,4/11/19,830.0,Medical,0,0,0,0,3,0,19.0
20063,1030004,60.0,115.787648,-32.07474,4/11/19,1640.0,Medical,0,0,0,1,1,0,19.0
20064,1092148,60.0,115.955544,-31.774332,4/11/19,1730.0,Medical,0,0,0,0,2,0,19.0
20066,H017,70.0,115.961969,-32.179781,4/11/19,810.0,Medical,0,0,0,0,2,0,19.0
20067,H767,60.0,115.863495,-32.08717,5/11/19,830.0,Hospital,0,0,0,0,2,0,19.0
20068,H014,40.0,115.855053,-31.957918,5/11/19,900.0,Medical,0,0,0,0,2,0,19.0
20070,H028,60.0,115.787168,-31.882363,5/11/19,615.0,Medical,0,0,0,0,2,0,19.0
20071,H029,60.0,115.737297,-31.732119,5/11/19,840.0,Medical,0,0,0,0,2,0,19.0
20074,H601,70.0,115.781232,-31.798347,5/11/19,1930.0,Medical,0,0,0,0,2,0,19.0
20075,1250069,30.0,115.757057,-31.894454,5/11/19,927.0,Medical,0,0,0,0,2,0,19.0
20076,1311665,70.0,115.767555,-31.752378,5/11/19,1800.0,Medical,0,0,0,0,2,0,19.0
20077,1050004,60.0,115.812694,-32.234789,5/11/19,744.0,Hospital,0,0,0,0,1,0,19.0
20078,1240006,60.0,115.817771,-31.966851,5/11/19,1030.0,Hospital,0,0,0,0,2,0,19.0
20079,H035,60.0,115.811748,-31.790004,5/11/19,835.0,Medical,0,0,0,0,2,0,19.0
20080,H018,70.0,115.955844,-32.039441,6/11/19,745.0,Medical,0,1,0,0,1,0,19.0
20081,1250025,70.0,115.793793,-31.923258,6/11/19,550.0,Medical,1,0,0,0,1,0,19.0
20082,H035,60.0,115.807688,-31.760172,6/11/19,1055.0,Medical,0,0,0,0,2,0,19.0
20083,1250077,60.0,115.871136,-31.896715,6/11/19,1745.0,Medical,0,0,0,0,2,0,19.0
20084,H028,60.0,115.801404,-31.882469,6/11/19,900.0,Medical,0,0,0,0,2,0,19.0
20085,H029,60.0,115.68242,-31.601441,6/11/19,1800.0,Hospital,0,0,0,0,2,0,19.0
20086,H027,70.0,115.915479,-31.968694,6/11/19,1720.0,Medical,1,0,0,1,0,0,19.0
20087,1040003,60.0,115.954867,-32.048983,6/11/19,1425.0,Medical,0,0,0,0,2,0,19.0
20088,1311287,60.0,115.789433,-31.798944,6/11/19,1325.0,Hospital,0,0,0,0,2,0,19.0
20091,H750,60.0,115.905063,-32.057672,6/11/19,1715.0,Medical,0,0,0,0,3,0,19.0
20092,1240042,40.0,115.86078,-31.953545,6/11/19,805.0,Medical,1,0,0,0,1,0,19.0
20093,1141104,70.0,115.90372,-32.079153,7/11/19,815.0,Medical,0,0,0,0,2,0,19.0
20094,H021,70.0,115.809155,-31.856557,7/11/19,1430.0,Medical,0,0,0,0,2,0,19.0
20095,H047,50.0,123.659072,-17.330161,7/11/19,1330.0,Hospital,0,0,0,0,1,0,19.0
20096,H026,60.0,115.87679,-31.947162,7/11/19,955.0,Hospital,0,0,0,0,2,0,19.0
20097,H012,60.0,115.931074,-31.988782,7/11/19,740.0,Medical,0,0,0,0,3,0,19.0
20099,H069,70.0,115.828848,-31.787303,7/11/19,1414.0,Medical,0,0,0,0,2,0,19.0
20100,H016,80.0,115.800842,-31.875182,7/11/19,800.0,Medical,0,0,0,0,2,0,19.0
20101,H021,70.0,115.769052,-31.858222,7/11/19,1850.0,Medical,0,0,0,0,1,0,19.0
20103,5050008,50.0,114.620971,-28.680817,7/11/19,1100.0,Medical,0,0,0,0,1,0,19.0
20105,H685,70.0,115.850807,-32.10728,8/11/19,730.0,Medical,0,0,0,0,2,0,19.0
20106,H012,60.0,115.91164,-32.019713,8/11/19,820.0,Medical,0,0,0,0,2,0,19.0
20107,H001,50.0,115.939113,-32.022819,8/11/19,830.0,Medical,0,0,0,0,4,0,19.0
20108,1141104,70.0,115.912106,-32.083815,8/11/19,845.0,Medical,0,0,0,0,2,0,19.0
20109,H018,70.0,115.988191,-31.984386,8/11/19,1430.0,Medical,0,0,0,1,1,0,19.0
20110,H021,70.0,115.782497,-31.856235,8/11/19,1420.0,Medical,0,0,0,0,2,0,19.0
20111,H021,70.0,115.98671,-31.863683,8/11/19,1550.0,Medical,0,0,0,0,3,0,19.0
20112,1070005,70.0,115.744105,-32.296787,8/11/19,1250.0,Hospital,1,0,0,0,1,0,19.0
20114,H026,60.0,115.884464,-31.934629,8/11/19,1540.0,Hospital,0,0,0,1,1,0,19.0
20115,H020,70.0,115.852971,-31.943289,8/11/19,1700.0,Medical,0,0,0,0,2,0,19.0
20116,H018,70.0,115.931462,-32.053771,8/11/19,114.0,Hospital,0,0,0,0,1,0,19.0
20117,H012,60.0,115.800222,-32.048115,8/11/19,1758.0,Hospital,0,0,0,0,2,0,19.0
20118,H057,60.0,115.728233,-33.067118,8/11/19,2110.0,Medical,0,0,0,0,2,0,19.0
20119,4030174,80.0,118.105797,-32.055504,8/11/19,522.0,Fatal,0,0,0,0,1,0,19.0
20120,H028,60.0,115.801404,-31.882469,9/11/19,1300.0,Medical,0,0,0,0,2,0,19.0
20122,H025,60.0,115.766215,-32.098523,9/11/19,1030.0,Medical,0,0,0,0,2,0,19.0
20123,1240007,60.0,115.839702,-31.945139,9/11/19,1110.0,Medical,0,0,0,0,2,0,19.0
20125,1290251,60.0,115.8851,-31.975723,9/11/19,1630.0,Medical,0,0,0,0,3,0,19.0
20126,H013,60.0,115.793609,-32.034189,9/11/19,1800.0,Medical,0,0,0,0,2,0,19.0
20127,1250001,60.0,115.813358,-31.845244,9/11/19,1715.0,Medical,0,0,0,0,2,0,19.0
20128,6040155,50.0,121.888943,-33.856014,9/11/19,1909.0,Hospital,0,0,0,1,0,0,19.0
20129,H027,70.0,115.917395,-31.970336,9/11/19,900.0,Medical,0,0,0,0,2,0,19.0
20131,H014,40.0,115.777991,-31.98427,10/11/19,1310.0,Medical,0,0,0,0,2,0,19.0
20132,H036,60.0,115.757971,-32.005378,10/11/19,1945.0,Medical,0,0,0,0,2,0,19.0
20133,H035,60.0,115.831786,-31.873721,10/11/19,1410.0,Medical,0,0,0,0,3,0,19.0
20135,M031,50.0,117.617704,-33.794067,10/11/19,610.0,Fatal,0,0,0,0,1,0,19.0
20137,1240007,60.0,115.823389,-31.959405,11/11/19,450.0,Medical,0,0,0,0,2,0,19.0
20138,1040026,70.0,115.918862,-32.089915,11/11/19,1630.0,Medical,0,0,0,0,2,0,19.0
20139,H002,60.0,115.793545,-32.056794,11/11/19,1730.0,Medical,0,0,0,0,2,0,19.0
20140,H029,60.0,115.709918,-31.672431,11/11/19,840.0,Medical,0,0,0,0,3,0,19.0
20141,1290251,60.0,115.897776,-31.986989,11/11/19,1210.0,Medical,0,0,0,0,2,0,19.0
20144,H027,70.0,115.941614,-31.99141,11/11/19,730.0,Medical,0,0,0,0,2,0,19.0
20145,H028,60.0,115.793734,-31.882409,11/11/19,1700.0,Medical,0,0,0,0,2,0,19.0
20147,1091438,60.0,115.909287,-31.838662,11/11/19,1450.0,Medical,0,0,0,0,2,0,19.0
20148,H564,60.0,115.80285,-31.893691,11/11/19,1135.0,Medical,0,0,0,0,2,0,19.0
20149,5050008,50.0,114.616018,-28.76461,11/11/19,1625.0,Medical,0,0,0,1,0,0,19.0
20151,H560,60.0,115.820074,-31.902103,12/11/19,1150.0,Hospital,0,0,0,0,2,0,19.0
20154,H035,60.0,115.79634,-31.740589,12/11/19,1020.0,Hospital,0,1,0,0,1,1,19.0
20155,H001,50.0,115.927864,-32.013475,12/11/19,1913.0,Hospital,0,0,0,0,1,1,19.0
20158,1280569,60.0,115.807748,-31.940788,12/11/19,930.0,Hospital,0,0,0,0,2,0,19.0
20161,1040019,60.0,115.988003,-32.080389,12/11/19,1740.0,Medical,0,0,0,0,2,0,19.0
20162,1311900,70.0,115.777073,-31.818579,12/11/19,810.0,Medical,0,0,0,0,2,0,19.0
20163,H008,60.0,120.145474,-33.582116,12/11/19,1345.0,Medical,0,0,0,0,1,0,19.0
20164,H005,60.0,118.935278,-31.349927,12/11/19,100.0,Hospital,0,0,1,0,0,0,19.0
20166,H014,40.0,115.805745,-31.978755,13/11/19,905.0,Medical,0,0,0,0,2,0,19.0
20167,H016,80.0,115.802488,-31.891171,13/11/19,800.0,Medical,0,0,0,0,2,0,19.0
20168,H017,70.0,115.96189,-32.160315,13/11/19,1010.0,Hospital,0,0,0,0,2,0,19.0
20170,1190680,70.0,115.842128,-32.053984,13/11/19,1710.0,Medical,0,0,0,0,1,1,19.0
20171,M074,70.0,115.745602,-32.534389,13/11/19,1530.0,Hospital,0,0,0,0,3,0,19.0
20172,1290077,60.0,115.896142,-31.985246,13/11/19,1930.0,Medical,0,0,0,0,1,0,19.0
20173,1240039,40.0,115.858524,-31.956847,13/11/19,1045.0,Medical,0,0,0,0,3,0,19.0
20174,H601,70.0,115.781232,-31.798347,13/11/19,1500.0,Medical,0,0,0,0,2,0,19.0
20175,H026,60.0,115.914311,-31.924959,13/11/19,1535.0,Medical,0,0,0,0,2,0,19.0
20176,1252451,60.0,115.821968,-31.9228,13/11/19,830.0,Medical,0,0,0,1,1,0,19.0
20177,1030004,60.0,115.790572,-32.074728,13/11/19,1105.0,Medical,0,0,0,0,2,0,19.0
20181,M022,60.0,121.341189,-28.88548,13/11/19,437.0,Medical,0,0,0,0,1,0,19.0
20182,H006,50.0,118.954093,-23.097575,13/11/19,1215.0,Medical,0,0,0,0,1,0,19.0
20183,M031,50.0,116.849461,-32.0862,13/11/19,1907.0,Fatal,0,0,0,0,1,0,19.0
20185,H015,80.0,115.857466,-32.013849,14/11/19,1550.0,Medical,0,0,0,0,3,0,19.0
20186,1141104,70.0,115.90292,-32.078729,14/11/19,720.0,Medical,0,0,0,0,3,0,19.0
20187,H015,80.0,115.85741,-32.017474,14/11/19,1605.0,Medical,0,0,0,0,3,0,19.0
20188,H674,60.0,115.84356,-31.941952,14/11/19,920.0,Medical,0,0,0,0,2,0,19.0
20189,H017,70.0,115.96189,-32.160315,14/11/19,1030.0,Hospital,0,0,0,1,1,0,19.0
20191,H005,60.0,116.168206,-31.902089,14/11/19,1405.0,Medical,0,0,0,0,2,0,19.0
20192,1250141,60.0,115.81047,-31.860165,14/11/19,1730.0,Medical,0,0,0,0,2,0,19.0
20193,H013,60.0,115.861553,-32.00145,14/11/19,1400.0,Medical,0,0,0,1,1,0,19.0
20194,1090698,60.0,115.87852,-31.859572,14/11/19,853.0,Hospital,0,1,0,0,0,1,19.0
20195,H018,70.0,115.898428,-32.061999,14/11/19,1648.0,Hospital,0,0,0,1,2,0,19.0
20196,H027,70.0,115.910733,-31.9646,14/11/19,1950.0,Medical,0,0,0,0,2,0,19.0
20197,1020997,70.0,115.993858,-31.932113,15/11/19,416.0,Hospital,0,1,0,1,0,0,19.0
20198,1090564,60.0,115.935499,-31.855602,15/11/19,1520.0,Medical,0,0,0,0,3,0,19.0
20199,H016,80.0,115.795529,-31.842966,15/11/19,1800.0,Hospital,0,0,0,0,4,0,19.0
20203,1091767,60.0,115.965787,-31.791491,15/11/19,1550.0,Medical,0,0,0,0,2,0,19.0
20206,1240096,60.0,115.844374,-31.95405,15/11/19,1545.0,Medical,0,0,0,0,2,0,19.0
20207,H016,80.0,115.823034,-31.915793,15/11/19,1450.0,Medical,0,0,0,0,2,0,19.0
20208,H002,60.0,115.79128,-32.074725,15/11/19,1330.0,Medical,0,0,0,0,2,0,19.0
20209,H026,60.0,115.954337,-31.90206,15/11/19,1520.0,Medical,0,0,0,0,2,0,19.0
20210,1140014,70.0,115.943619,-31.996498,15/11/19,1030.0,Hospital,0,0,0,0,1,0,19.0
20211,1250069,30.0,115.762729,-31.894273,15/11/19,1600.0,Hospital,1,0,0,0,1,0,19.0
20212,H005,60.0,115.918645,-31.949256,15/11/19,850.0,Hospital,0,0,0,0,2,0,19.0
20213,H012,60.0,115.929167,-31.99429,15/11/19,1725.0,Medical,0,0,0,0,2,0,19.0
20215,H027,70.0,115.935071,-31.985771,15/11/19,1405.0,Medical,0,0,0,0,3,0,19.0
20216,1311665,70.0,115.763405,-31.74171,15/11/19,2115.0,Medical,0,0,0,0,2,0,19.0
20217,H016,80.0,115.782583,-31.808287,15/11/19,1500.0,Medical,0,0,0,0,0,0,19.0
20218,201Z052,,115.30948,-33.856619,16/11/19,1523.0,Hospital,0,0,0,1,1,0,19.0
20220,H825,70.0,115.798012,-32.509738,16/11/19,940.0,Medical,0,0,0,1,1,0,19.0
20221,H012,60.0,115.77625,-32.050529,16/11/19,920.0,Hospital,0,0,0,1,1,0,19.0
20222,H032,60.0,115.838393,-32.064467,16/11/19,1425.0,Medical,0,0,0,0,4,0,19.0
20225,1240096,60.0,115.842519,-31.953478,16/11/19,1740.0,Medical,0,0,0,0,2,0,19.0
20226,H005,60.0,116.346043,-31.824408,16/11/19,40.0,Medical,0,0,0,0,1,0,19.0
20228,H014,40.0,115.760741,-32.001578,17/11/19,1120.0,Medical,0,0,0,0,2,0,19.0
20231,2080023,80.0,115.736025,-33.339932,17/11/19,1520.0,Medical,0,0,0,0,2,0,19.0
20233,H032,60.0,115.807978,-32.066988,18/11/19,945.0,Medical,0,0,0,0,2,0,19.0
20234,H023,70.0,115.869087,-32.127974,18/11/19,1620.0,Medical,0,0,0,0,2,0,19.0
20235,1101183,70.0,115.826509,-31.763183,18/11/19,600.0,Hospital,0,0,0,1,1,0,19.0
20236,H018,70.0,115.984703,-31.987921,18/11/19,1035.0,Medical,0,0,1,0,1,0,19.0
20237,H002,60.0,115.792799,-32.16643,18/11/19,1030.0,Hospital,0,0,0,1,1,0,19.0
20238,H028,60.0,115.83769,-31.888965,18/11/19,2030.0,Hospital,0,0,0,0,2,0,19.0
20240,H029,60.0,115.760517,-31.816838,18/11/19,1155.0,Medical,0,0,0,0,2,0,19.0
20241,1030498,60.0,115.782775,-32.098421,18/11/19,1430.0,Medical,0,0,0,0,0,0,19.0
20243,H027,70.0,115.993394,-32.00746,19/11/19,1540.0,Medical,0,0,0,0,2,0,19.0
20244,H028,60.0,115.872317,-31.890536,19/11/19,1930.0,Medical,0,0,0,0,2,0,19.0
20246,1311287,60.0,115.765492,-31.794361,19/11/19,1530.0,Medical,0,0,0,0,2,0,19.0
20247,H021,70.0,115.813395,-31.857305,19/11/19,2040.0,Medical,0,0,0,0,3,0,19.0
20248,H270,70.0,115.730425,-31.670373,19/11/19,820.0,Medical,0,0,0,0,2,0,19.0
20249,1140001,60.0,115.921414,-32.012793,19/11/19,1540.0,Hospital,0,0,0,1,1,0,19.0
20250,H001,50.0,116.000211,-32.069993,19/11/19,1537.0,Hospital,0,0,0,0,1,1,19.0
20252,H564,60.0,115.80285,-31.893691,19/11/19,1130.0,Medical,0,0,0,0,1,0,19.0
20254,1250059,60.0,115.869949,-31.895615,19/11/19,2100.0,Hospital,0,0,0,0,2,0,19.0
20257,H035,60.0,115.821241,-31.825937,19/11/19,1540.0,Medical,0,0,0,0,2,0,19.0
20258,H001,50.0,117.865543,-35.002956,19/11/19,1150.0,Medical,0,0,0,0,2,0,19.0
20259,H005,60.0,115.939667,-31.933303,19/11/19,2145.0,Medical,0,0,0,0,2,0,19.0
20260,H006,50.0,116.014046,-31.864203,19/11/19,1530.0,Medical,0,0,0,0,2,0,19.0
20261,1240096,60.0,115.83716,-31.951734,20/11/19,830.0,Hospital,0,0,0,0,2,0,19.0
20262,1250061,60.0,115.820032,-31.922791,20/11/19,1910.0,Medical,0,0,0,0,2,0,19.0
20263,1190680,70.0,115.84249,-32.069905,20/11/19,745.0,Medical,0,1,0,0,1,0,19.0
20265,6040201,50.0,121.877772,-33.863738,20/11/19,1330.0,Medical,0,0,0,0,2,0,19.0
20266,H002,60.0,115.757978,-32.284921,20/11/19,1610.0,Hospital,0,0,0,0,2,0,19.0
20268,H018,70.0,115.938102,-32.051078,20/11/19,1700.0,Medical,0,0,0,0,3,0,19.0
20269,H016,80.0,115.800789,-31.876001,20/11/19,645.0,Medical,0,0,0,0,3,0,19.0
20270,H015,80.0,115.855265,-31.997184,20/11/19,218.0,Hospital,0,0,0,0,1,0,19.0
20271,H035,60.0,115.839182,-31.892807,20/11/19,730.0,Medical,0,0,0,0,2,0,19.0
20272,1101403,70.0,115.83971,-31.834522,20/11/19,1438.0,Fatal,0,0,0,0,1,0,19.0
20273,1100168,60.0,115.85523,-31.848658,21/11/19,540.0,Hospital,0,0,0,0,2,0,19.0
20276,H019,60.0,116.001434,-31.917618,21/11/19,700.0,Medical,0,0,0,0,2,0,19.0
20279,H026,60.0,115.910002,-31.925914,21/11/19,1550.0,Medical,0,0,0,0,3,0,19.0
20281,H035,60.0,115.816736,-31.799799,21/11/19,1630.0,Medical,0,0,0,0,2,0,19.0
20282,H017,70.0,115.918342,-31.878589,21/11/19,940.0,Hospital,0,0,0,0,2,0,19.0
20284,H005,60.0,115.968798,-31.901419,21/11/19,1740.0,Hospital,0,0,0,0,2,0,19.0
20286,H035,60.0,115.852564,-31.934578,21/11/19,905.0,Medical,0,0,0,0,2,0,19.0
20287,H006,50.0,116.021897,-31.793242,21/11/19,833.0,Medical,0,0,0,0,2,0,19.0
20289,1250059,60.0,115.877403,-31.878178,21/11/19,1835.0,Medical,0,0,0,0,2,0,19.0
20291,1280001,60.0,115.782747,-31.93136,21/11/19,1931.0,Fatal,0,0,0,0,1,1,19.0
20293,H014,40.0,115.811095,-31.977825,22/11/19,1734.0,Hospital,0,0,0,0,1,2,19.0
20294,M074,70.0,115.655021,-32.589833,22/11/19,1500.0,Medical,0,0,0,0,2,0,19.0
20297,1250017,60.0,115.849638,-31.915167,22/11/19,855.0,Medical,0,0,0,0,2,0,19.0
20299,H015,80.0,115.848192,-32.220236,22/11/19,1650.0,Medical,0,0,0,0,2,0,19.0
20302,M061,60.0,115.633979,-33.512083,22/11/19,515.0,Hospital,0,0,0,0,1,0,19.0
20304,1191640,40.0,115.845018,-32.071222,22/11/19,1135.0,Medical,0,0,0,0,0,0,19.0
20305,H012,60.0,115.919445,-32.01254,22/11/19,2150.0,Hospital,0,0,0,0,2,0,19.0
20306,H014,40.0,115.757815,-32.037913,23/11/19,856.0,Hospital,0,0,1,0,0,1,19.0
20307,1080009,70.0,115.952421,-32.247096,23/11/19,1847.0,Hospital,0,0,0,0,1,0,19.0
20308,H028,60.0,115.8,-31.882443,23/11/19,1540.0,Medical,0,0,0,0,4,0,19.0
20311,H069,70.0,115.80329,-31.781409,23/11/19,1545.0,Medical,0,0,0,0,4,0,19.0
20312,H708,70.0,115.852176,-32.255282,23/11/19,1500.0,Medical,0,0,0,0,2,0,19.0
20313,H027,70.0,115.915479,-31.968694,23/11/19,1030.0,Hospital,0,0,0,1,0,0,19.0
20314,1300277,40.0,115.86741,-31.941995,23/11/19,2350.0,Hospital,0,0,0,0,1,1,19.0
20315,1250071,60.0,115.772736,-31.913377,23/11/19,1145.0,Medical,0,0,0,0,2,0,19.0
20316,1550026,40.0,115.539842,-31.995632,23/11/19,1240.0,Medical,1,0,0,0,0,0,19.0
20317,1100474,80.0,115.765767,-31.688535,24/11/19,1700.0,Medical,0,0,0,0,3,0,19.0
20318,1280308,60.0,115.812879,-31.934356,24/11/19,1520.0,Hospital,0,0,0,0,2,0,19.0
20319,1140011,60.0,115.934701,-32.004302,24/11/19,1145.0,Medical,0,0,0,0,2,0,19.0
20320,H005,60.0,116.638443,-31.65112,24/11/19,1715.0,Hospital,0,0,0,0,1,1,19.0
20321,H021,70.0,115.98671,-31.863683,25/11/19,650.0,Medical,0,0,0,0,2,0,19.0
20322,H027,70.0,115.909877,-31.963972,25/11/19,640.0,Medical,0,0,0,0,2,0,19.0
